target,feature,pearson_r,spearman_rho,p_value,fdr_q,fdr_significant,n
NoLoad_v,prefrontal_theta,0.057673728527704214,0.05714010518001964,0.4367808637930292,0.860901412693507,False,188
NoLoad_v,central_alpha,0.00516896776414367,-0.021118838011211494,0.9444818449685667,0.993323726144229,False,188
NoLoad_v,occipital_alpha,0.0730079424508189,0.06568357380901928,0.3246761113082576,0.7857320281343241,False,188
NoLoad_v,global_delta,-0.016586979404868342,-0.030313421047562173,0.8231628802193026,0.9805506976419026,False,188
NoLoad_v,global_theta,0.06491620571998284,0.054504825566835544,0.3813077500537997,0.8102789688643244,False,188
NoLoad_v,global_alpha,0.03415459369707975,0.025370345398855736,0.6453206306705234,0.9103374466740995,False,188
NoLoad_v,global_beta,-0.10481983687386129,-0.12663212035984664,0.1567580040691823,0.6662215172940248,False,188
NoLoad_v,IAF,-0.041649908626961815,-0.008419701478115372,0.5745518865342076,0.9052352361636773,False,188
NoLoad_v,temporal_alpha_asymmetry,-0.03582761568195238,-0.06101789601433221,0.6292146282894123,0.9103374466740995,False,188
NoLoad_v,frontal_aperiodic_offset,0.013963877364457773,-0.014921692897459113,0.8507719288363567,0.9805506976419026,False,188
NoLoad_v,frontal_aperiodic_exponent,0.053591767041811025,0.04514650074165398,0.4699751491332352,0.879239975567257,False,188
NoLoad_v,frontal_delta_peak_cf,-0.06916546034807113,-0.1068814680465166,0.48538786871866146,0.879239975567257,False,188
NoLoad_v,frontal_delta_peak_pw,0.021747704967916753,0.00664055630013692,0.7695034132076459,0.9601143504242188,False,188
NoLoad_v,frontal_delta_peak_bw,-0.0519126923241215,0.030059575413783356,0.6007222036349991,0.9077579966039986,False,188
NoLoad_v,frontal_theta_peak_pw,0.19953839053044858,0.20398693702166373,0.006615800755810941,0.39521911544131777,False,188
NoLoad_v,frontal_alpha_peak_cf,0.03441289024850408,0.05635101134122661,0.6790243508220302,0.9228551245271847,False,188
NoLoad_v,frontal_alpha_peak_pw,0.07428357802572258,0.06033500813190079,0.31627115820189766,0.7857320281343241,False,188
NoLoad_v,frontal_alpha_peak_bw,0.019427315138825854,-0.052754459799469584,0.8153305300640424,0.9805506976419026,False,188
NoLoad_v,frontal_beta_peak_cf,-0.011104985880910063,0.015907626369344664,0.9054078451637063,0.9857982196900454,False,188
NoLoad_v,frontal_beta_peak_pw,-0.08166599180688607,-0.09643066542493287,0.27043381450985376,0.7603929717002816,False,188
NoLoad_v,frontal_beta_peak_bw,-0.04172683330797041,-0.01262569497519819,0.6550964326609027,0.9103374466740995,False,188
NoLoad_v,posterior_aperiodic_offset,0.09964225930842303,0.08312881662846024,0.1783818738621539,0.7135274954486156,False,188
NoLoad_v,posterior_aperiodic_exponent,0.11563579841671179,0.10728362004199493,0.11802457997619975,0.5572978528127476,False,188
NoLoad_v,posterior_delta_peak_pw,0.0876903268734463,0.09688001269121832,0.2365457197725886,0.7603929717002816,False,188
NoLoad_v,posterior_theta_peak_pw,0.11538306881587797,0.14174672328182855,0.11883557155565941,0.5572978528127476,False,188
NoLoad_v,posterior_alpha_peak_cf,-0.005095279849433046,0.02293489788450685,0.9495006205790425,0.993323726144229,False,188
NoLoad_v,posterior_alpha_peak_pw,0.04528577098741474,0.019828653846806984,0.5415881785536141,0.8983166741102119,False,188
NoLoad_v,posterior_alpha_peak_bw,0.0660025970216926,0.025052871823814337,0.4114768285094416,0.8526931711719613,False,188
NoLoad_v,posterior_beta_peak_cf,0.0369125189196948,0.09737709266381693,0.6731553579498473,0.9228551245271847,False,188
NoLoad_v,posterior_beta_peak_pw,-0.025460649035459932,-0.0293191415964178,0.7315479982855216,0.9385898845927447,False,188
NoLoad_v,posterior_beta_peak_bw,-0.05399266458624585,-0.05550851348180491,0.5370720771634171,0.8983166741102119,False,188
NoLoad_v,central_aperiodic_offset,0.024237077145491046,0.030115004526978868,0.7439891993076597,0.9456311318302965,False,188
NoLoad_v,central_aperiodic_exponent,0.12148529309192362,0.16055556625763326,0.10043118131972996,0.5544087273761119,False,188
NoLoad_v,central_delta_peak_pw,-0.07929222685583949,-0.09571503328416259,0.2846517850727464,0.7742528553978701,False,188
NoLoad_v,central_theta_peak_pw,0.12078502045093804,0.1277187542622133,0.10242118896406956,0.5544087273761119,False,188
NoLoad_v,central_alpha_peak_cf,-0.06610333580492186,-0.031439528213721764,0.41380698012756945,0.8526931711719613,False,188
NoLoad_v,central_alpha_peak_pw,0.08522605840441876,0.059927348425334835,0.2500292675655701,0.7603929717002816,False,188
NoLoad_v,central_alpha_peak_bw,0.01662427699483211,-0.02365376558924946,0.8373303827587691,0.9805506976419026,False,188
NoLoad_v,central_beta_peak_cf,-0.04106376702282585,0.00857705286839145,0.6466772701548575,0.9103374466740995,False,188
NoLoad_v,central_beta_peak_pw,-0.0839109195629182,-0.06872364772698723,0.2574390934257243,0.7603929717002816,False,188
NoLoad_v,central_beta_peak_bw,0.08748884375246709,0.08744036991533376,0.32803587112401583,0.7857320281343241,False,188
NoLoad_v,left_temporal_aperiodic_offset,0.03939789819898804,0.004927664656816474,0.5954303145382233,0.9077579966039986,False,188
NoLoad_v,left_temporal_aperiodic_exponent,0.14228049586249414,0.09910038334842326,0.05402359201551907,0.46847513620056436,False,188
NoLoad_v,left_temporal_delta_peak_cf,-0.11817577040391881,0.014167132253172642,0.34086904161709647,0.7857320281343241,False,188
NoLoad_v,left_temporal_delta_peak_pw,-0.0014345908212740864,0.001233705742386565,0.9845801398612379,0.9944784567703887,False,188
NoLoad_v,left_temporal_delta_peak_bw,-0.26859414931195785,-0.07080090350832133,0.027969043585313474,0.42016700158148074,False,188
NoLoad_v,left_temporal_theta_peak_pw,0.15143888300477434,0.10142355776966588,0.04016302220999448,0.42016700158148074,False,188
NoLoad_v,left_temporal_alpha_peak_cf,-0.07543361213937542,-0.03950588034960039,0.36218601880675194,0.7944725573825526,False,188
NoLoad_v,left_temporal_alpha_peak_pw,-0.0009660593441910995,-0.02119444342243338,0.9896158525470964,0.9944784567703887,False,188
NoLoad_v,left_temporal_alpha_peak_bw,0.15506541241383315,0.12319304649122484,0.059855531148135466,0.4701045337751504,False,188
NoLoad_v,left_temporal_beta_peak_cf,-0.04368433938431557,0.05314435695538058,0.6271795461242501,0.9103374466740995,False,188
NoLoad_v,left_temporal_beta_peak_pw,0.0258398281632475,0.027670774687923665,0.7277065200438343,0.9385898845927447,False,188
NoLoad_v,left_temporal_beta_peak_bw,-0.0478430641150928,-0.03490063742032246,0.5947331746354961,0.9077579966039986,False,188
NoLoad_v,right_temporal_aperiodic_offset,0.09262853757161364,0.09126774672034828,0.21107954082095906,0.7360722449141137,False,188
NoLoad_v,right_temporal_aperiodic_exponent,0.18408274878791184,0.1454470150835083,0.01236973214786507,0.39521911544131777,False,188
NoLoad_v,right_temporal_delta_peak_cf,0.0831287107665735,0.10319533203667687,0.5277389629743454,0.8983166741102119,False,188
NoLoad_v,right_temporal_delta_peak_pw,0.04346318510484356,0.059651490495470624,0.5579948046937159,0.8983166741102119,False,188
NoLoad_v,right_temporal_delta_peak_bw,0.008977873185375327,-0.032221920967881144,0.9457213503376833,0.993323726144229,False,188
NoLoad_v,right_temporal_theta_peak_pw,0.1799188935593049,0.13904925128523624,0.014530114538283742,0.39521911544131777,False,188
NoLoad_v,right_temporal_alpha_peak_cf,-0.04084399120834172,-0.014910895556056847,0.6138411420623575,0.9103374466740995,False,188
NoLoad_v,right_temporal_alpha_peak_pw,0.005592098093654537,-0.02618057697891142,0.939945341991439,0.993323726144229,False,188
NoLoad_v,right_temporal_alpha_peak_bw,0.1661649963106769,0.007270149205633077,0.03879262250238831,0.42016700158148074,False,188
NoLoad_v,right_temporal_beta_peak_cf,-0.06200530051016683,-0.037771987979001956,0.49567750686717127,0.879239975567257,False,188
NoLoad_v,right_temporal_beta_peak_pw,-0.04308291457186204,-0.0514083234274263,0.5614479213188824,0.8983166741102119,False,188
NoLoad_v,right_temporal_beta_peak_bw,0.0021545678530013974,-0.02951077633462744,0.9811307062250536,0.9944784567703887,False,188
NoLoad_v,occipital_aperiodic_offset,0.008246623113198247,0.028724162508909475,0.9115353013272142,0.9857982196900454,False,188
NoLoad_v,occipital_aperiodic_exponent,0.03006736713712902,0.03336094469380285,0.6853556439503357,0.9228551245271847,False,188
NoLoad_v,occipital_delta_peak_cf,0.20695313791766357,0.13650034176349965,0.12592107867495408,0.5708422233264585,False,188
NoLoad_v,occipital_delta_peak_pw,-0.022615710634058223,-0.0508715930525947,0.7605772848654276,0.9577639883490571,False,188
NoLoad_v,occipital_delta_peak_bw,0.29460991143457105,0.30167277558182,0.0275169098167355,0.42016700158148074,False,188
NoLoad_v,occipital_theta_peak_pw,0.08457303987666809,0.06679447280560473,0.25368986470533184,0.7603929717002816,False,188
NoLoad_v,occipital_alpha_peak_cf,0.015568185949454945,0.027158466682588967,0.8455728135748741,0.9805506976419026,False,188
NoLoad_v,occipital_alpha_peak_pw,0.09521882211916408,0.08182315576786255,0.19853652667459834,0.7360722449141137,False,188
NoLoad_v,occipital_alpha_peak_bw,-0.009352766916378319,-0.0060066873656556006,0.9068553499541875,0.9857982196900454,False,188
NoLoad_v,occipital_beta_peak_cf,0.1176533931751292,0.13146746301826515,0.2006196559658266,0.7360722449141137,False,188
NoLoad_v,occipital_beta_peak_pw,0.04115785305088232,0.03428545030788433,0.5790843054870582,0.9052352361636773,False,188
NoLoad_v,occipital_beta_peak_bw,0.003932227180439336,0.03426626849086741,0.9660007177792976,0.9944784567703887,False,188
NoLoad_v,prefrontal_aperiodic_offset,-0.010139321342891002,-0.020698888482209934,0.8913448645743757,0.9857982196900454,False,188
NoLoad_v,prefrontal_aperiodic_exponent,0.03464960637494446,0.0282021151586369,0.6405375418702981,0.9103374466740995,False,188
NoLoad_v,prefrontal_delta_peak_cf,0.0836382546764323,0.07611151403839228,0.3403557071157475,0.7857320281343241,False,188
NoLoad_v,prefrontal_delta_peak_pw,0.043431434533618064,0.04612153858719566,0.5582827292092434,0.8983166741102119,False,188
NoLoad_v,prefrontal_delta_peak_bw,0.05952152955004462,0.01665441247442276,0.4978049861667558,0.879239975567257,False,188
NoLoad_v,prefrontal_theta_peak_pw,0.15676342941908553,0.11890494568513446,0.03357758949863765,0.42016700158148074,False,188
NoLoad_v,prefrontal_alpha_peak_cf,0.03140819749837218,0.0859337398221923,0.7186535579295815,0.9385898845927447,False,188
NoLoad_v,prefrontal_alpha_peak_pw,0.08106869044873095,0.0638342947732236,0.27396511480377794,0.7603929717002816,False,188
NoLoad_v,prefrontal_alpha_peak_bw,0.08442106415589797,0.03195800446389606,0.33213541239197714,0.7857320281343241,False,188
NoLoad_v,prefrontal_beta_peak_cf,-0.08909855399546382,-0.06355736534990135,0.42312529716230324,0.8588812002100483,False,188
NoLoad_v,prefrontal_beta_peak_pw,0.014875106690991994,0.022981726787678073,0.841158540097622,0.9805506976419026,False,188
NoLoad_v,prefrontal_beta_peak_bw,-0.039423774283799035,0.002413836530792158,0.7234450950678923,0.9385898845927447,False,188
NoLoad_v,asym_aperiodic_offset,0.0750357982939139,0.028631696557569683,0.31138188979645476,0.7857320281343241,False,188
NoLoad_v,asym_aperiodic_exponent,0.008080244419412939,0.0525553350927549,0.9133130564775421,0.9857982196900454,False,188
NoLoad_v,asym_delta_peak_pw,0.10089891660128664,0.0965532620381315,0.35529485934522326,0.7944725573825526,False,188
NoLoad_v,asym_alpha_peak_cf,0.060806753661021326,0.0028383064343507854,0.4738209139650317,0.879239975567257,False,188
NoLoad_v,asym_alpha_peak_pw,-0.06209642247463298,-0.10995538657678486,0.43245581159352564,0.860901412693507,False,188
NoLoad_v,asym_alpha_peak_bw,0.0005880273719179259,-0.04122607988355665,0.9944784567703887,0.9944784567703887,False,188
NoLoad_v,asym_beta_peak_cf,-0.10901684192149719,-0.07296489917849142,0.27063209054849086,0.7603929717002816,False,188
NoLoad_v,asym_beta_peak_pw,-0.15007288897415788,-0.13695012051943206,0.07159358294757866,0.48683636404353486,False,188
NoLoad_v,asym_beta_peak_bw,-0.02706962394483348,-0.04387069241438174,0.7850295762106947,0.9705820214968589,False,188
NoLoad_v,fp_theta_wpli,0.0031400725867928615,0.03547032420874188,0.966256475901497,0.9944784567703887,False,188
NoLoad_v,fp_alpha_wpli,0.1659198849125005,0.13863920941611604,0.024389705770277964,0.42016700158148074,False,188
NoLoad_v,fp_theta_coh,0.018117847452879046,0.002440715840573289,0.8071474440947023,0.9801076106864243,False,188
NoLoad_v,fp_alpha_coh,0.13682581651207018,0.13414497890620483,0.06401613419544105,0.4701045337751504,False,188
NoLoad_v,lr_theta_wpli,0.018687389303359902,0.06430621640885362,0.8012091088202234,0.9801076106864243,False,188
NoLoad_v,lr_alpha_wpli,0.13598845126380227,0.1329506270347325,0.06567636868917542,0.4701045337751504,False,188
NoLoad_v,lr_alpha_coh,-0.04334252715037352,-0.016127603012848914,0.5590893512057639,0.8983166741102119,False,188
NoLoad_v,conn_frontal_posterior_delta,,,,,False,188
NoLoad_v,conn_frontal_posterior_theta,,,,,False,188
NoLoad_v,conn_frontal_posterior_alpha,,,,,False,188
NoLoad_v,conn_frontal_posterior_beta,,,,,False,188
NoLoad_v,conn_frontal_central_delta,,,,,False,188
NoLoad_v,conn_frontal_central_theta,,,,,False,188
NoLoad_v,conn_frontal_central_alpha,,,,,False,188
NoLoad_v,conn_frontal_central_beta,,,,,False,188
NoLoad_v,conn_frontal_left_temporal_delta,,,,,False,188
NoLoad_v,conn_frontal_left_temporal_theta,,,,,False,188
NoLoad_v,conn_frontal_left_temporal_alpha,,,,,False,188
NoLoad_v,conn_frontal_left_temporal_beta,,,,,False,188
NoLoad_v,conn_frontal_right_temporal_delta,,,,,False,188
NoLoad_v,conn_frontal_right_temporal_theta,,,,,False,188
NoLoad_v,conn_frontal_right_temporal_alpha,,,,,False,188
NoLoad_v,conn_frontal_right_temporal_beta,,,,,False,188
NoLoad_v,conn_frontal_occipital_delta,,,,,False,188
NoLoad_v,conn_frontal_occipital_theta,,,,,False,188
NoLoad_v,conn_frontal_occipital_alpha,,,,,False,188
NoLoad_v,conn_frontal_occipital_beta,,,,,False,188
NoLoad_v,conn_frontal_prefrontal_delta,,,,,False,188
NoLoad_v,conn_frontal_prefrontal_theta,,,,,False,188
NoLoad_v,conn_frontal_prefrontal_alpha,,,,,False,188
NoLoad_v,conn_frontal_prefrontal_beta,,,,,False,188
NoLoad_v,conn_posterior_central_delta,,,,,False,188
NoLoad_v,conn_posterior_central_theta,,,,,False,188
NoLoad_v,conn_posterior_central_alpha,,,,,False,188
NoLoad_v,conn_posterior_central_beta,,,,,False,188
NoLoad_v,conn_posterior_left_temporal_delta,0.06770859115983596,0.0664136695498064,0.3611197321171626,0.7944725573825526,False,188
NoLoad_v,conn_posterior_left_temporal_theta,-0.012323883419496735,0.005083700949702376,0.8681283317095794,0.9857982196900454,False,188
NoLoad_v,conn_posterior_left_temporal_alpha,0.1270680254059262,0.12894184276935525,0.08563936542036893,0.5294069862350079,False,188
NoLoad_v,conn_posterior_left_temporal_beta,0.027600896787324126,0.02153300841825432,0.709955235127618,0.9385898845927447,False,188
NoLoad_v,conn_posterior_right_temporal_delta,,,,,False,188
NoLoad_v,conn_posterior_right_temporal_theta,,,,,False,188
NoLoad_v,conn_posterior_right_temporal_alpha,,,,,False,188
NoLoad_v,conn_posterior_right_temporal_beta,,,,,False,188
NoLoad_v,conn_posterior_occipital_delta,,,,,False,188
NoLoad_v,conn_posterior_occipital_theta,,,,,False,188
NoLoad_v,conn_posterior_occipital_alpha,,,,,False,188
NoLoad_v,conn_posterior_occipital_beta,,,,,False,188
NoLoad_v,conn_posterior_prefrontal_delta,,,,,False,188
NoLoad_v,conn_posterior_prefrontal_theta,,,,,False,188
NoLoad_v,conn_posterior_prefrontal_alpha,,,,,False,188
NoLoad_v,conn_posterior_prefrontal_beta,,,,,False,188
NoLoad_v,conn_central_left_temporal_delta,,,,,False,188
NoLoad_v,conn_central_left_temporal_theta,,,,,False,188
NoLoad_v,conn_central_left_temporal_alpha,,,,,False,188
NoLoad_v,conn_central_left_temporal_beta,,,,,False,188
NoLoad_v,conn_central_right_temporal_delta,,,,,False,188
NoLoad_v,conn_central_right_temporal_theta,,,,,False,188
NoLoad_v,conn_central_right_temporal_alpha,,,,,False,188
NoLoad_v,conn_central_right_temporal_beta,,,,,False,188
NoLoad_v,conn_central_occipital_delta,,,,,False,188
NoLoad_v,conn_central_occipital_theta,,,,,False,188
NoLoad_v,conn_central_occipital_alpha,,,,,False,188
NoLoad_v,conn_central_occipital_beta,,,,,False,188
NoLoad_v,conn_central_prefrontal_delta,0.050913064270875,0.042838704706131644,0.4924878341297516,0.879239975567257,False,188
NoLoad_v,conn_central_prefrontal_theta,0.04530941610753476,0.06666409816801833,0.5413769085551416,0.8983166741102119,False,188
NoLoad_v,conn_central_prefrontal_alpha,0.12013098030204984,0.12236712835429871,0.1043077927758171,0.5544087273761119,False,188
NoLoad_v,conn_central_prefrontal_beta,-0.051741968511565754,-0.06435052301053726,0.4854607920699847,0.879239975567257,False,188
NoLoad_v,conn_left_temporal_right_temporal_delta,0.0932384819628273,0.11003640846834004,0.2080760386087429,0.7360722449141137,False,188
NoLoad_v,conn_left_temporal_right_temporal_theta,-0.010210240565684018,-0.020908863246710714,0.8905896046057995,0.9857982196900454,False,188
NoLoad_v,conn_left_temporal_right_temporal_alpha,0.0841532917534348,0.09340216909710852,0.2560622717155106,0.7603929717002816,False,188
NoLoad_v,conn_left_temporal_right_temporal_beta,-0.06559080449809612,-0.0666371289322109,0.3763687623839545,0.8102789688643244,False,188
NoLoad_v,conn_left_temporal_occipital_delta,,,,,False,188
NoLoad_v,conn_left_temporal_occipital_theta,,,,,False,188
NoLoad_v,conn_left_temporal_occipital_alpha,,,,,False,188
NoLoad_v,conn_left_temporal_occipital_beta,,,,,False,188
NoLoad_v,conn_left_temporal_prefrontal_delta,,,,,False,188
NoLoad_v,conn_left_temporal_prefrontal_theta,,,,,False,188
NoLoad_v,conn_left_temporal_prefrontal_alpha,,,,,False,188
NoLoad_v,conn_left_temporal_prefrontal_beta,,,,,False,188
NoLoad_v,conn_right_temporal_occipital_delta,,,,,False,188
NoLoad_v,conn_right_temporal_occipital_theta,,,,,False,188
NoLoad_v,conn_right_temporal_occipital_alpha,,,,,False,188
NoLoad_v,conn_right_temporal_occipital_beta,,,,,False,188
NoLoad_v,conn_right_temporal_prefrontal_delta,,,,,False,188
NoLoad_v,conn_right_temporal_prefrontal_theta,,,,,False,188
NoLoad_v,conn_right_temporal_prefrontal_alpha,,,,,False,188
NoLoad_v,conn_right_temporal_prefrontal_beta,,,,,False,188
NoLoad_v,conn_occipital_prefrontal_delta,,,,,False,188
NoLoad_v,conn_occipital_prefrontal_theta,,,,,False,188
NoLoad_v,conn_occipital_prefrontal_alpha,,,,,False,188
NoLoad_v,conn_occipital_prefrontal_beta,,,,,False,188
NoLoad_v,frontal_sample_entropy,-0.14164622696879853,-0.1273429523607713,0.055114721905948745,0.46847513620056436,False,188
NoLoad_v,frontal_perm_entropy,-0.1105792248269021,-0.08110805031688853,0.13508830492582602,0.5926454667713658,False,188
NoLoad_v,posterior_sample_entropy,-0.0962986086813915,-0.11485041705996803,0.19347066337952598,0.7360722449141137,False,188
NoLoad_v,posterior_perm_entropy,-0.08885369938120198,-0.07331586754252471,0.23036061596709767,0.7603929717002816,False,188
NoLoad_v,central_sample_entropy,-0.18868802919725822,-0.2083604631003063,0.010313701426458169,0.39521911544131777,False,188
NoLoad_v,central_perm_entropy,-0.15463365307844862,-0.13031149467357592,0.036092684761587154,0.42016700158148074,False,188
NoLoad_v,left_temporal_sample_entropy,-0.17217024662062835,-0.12595018396871568,0.019439490685154093,0.42016700158148074,False,188
NoLoad_v,left_temporal_perm_entropy,-0.1181528595040402,-0.08904663751420701,0.11018068124321989,0.5549841721880706,False,188
NoLoad_v,right_temporal_sample_entropy,-0.21031532180809911,-0.1497813565525611,0.004163051582673303,0.39521911544131777,False,188
NoLoad_v,right_temporal_perm_entropy,-0.1289925479704967,-0.07209647280923119,0.08096502005344738,0.5243448917747069,False,188
NoLoad_v,occipital_sample_entropy,-0.07626606726833801,-0.08684864479590067,0.3034925204916927,0.7857320281343241,False,188
NoLoad_v,occipital_perm_entropy,-0.11955564522650847,-0.10600065496715531,0.1059899037630802,0.5544087273761119,False,188
NoLoad_v,prefrontal_sample_entropy,-0.10019085580634536,-0.06366280749744756,0.17599153685670585,0.7135274954486156,False,188
NoLoad_v,prefrontal_perm_entropy,-0.08770540078364457,-0.08442719269518985,0.23646484144017427,0.7603929717002816,False,188
NoLoad_t0,posterior_alpha,0.1429001762362378,0.17582208009863035,0.05297488724587731,0.3092346066666597,False,188
NoLoad_t0,posterior_beta,0.14025289948125394,0.13276184238408045,0.05757570753543791,0.3092346066666597,False,188
NoLoad_t0,frontal_theta,0.134920223777696,0.0962647608406696,0.06784525431996137,0.3092346066666597,False,188
NoLoad_t0,frontal_alpha,0.19594933857091468,0.23684960798289378,0.007681320925257499,0.1766475825209096,False,188
NoLoad_t0,frontal_theta_beta_ratio,-0.009275824896114629,-0.06285180404923811,0.9005483811614768,0.9617884315924083,False,188
NoLoad_t0,prefrontal_theta,0.11805401766138501,0.057057271098611084,0.11048079575357567,0.38526636467913566,False,188
NoLoad_t0,central_alpha,0.19559841743249012,0.2081601202057367,0.007793275699451894,0.1766475825209096,False,188
NoLoad_t0,occipital_alpha,0.13278452413674835,0.18538652694034016,0.07235666482938938,0.3092346066666597,False,188
NoLoad_t0,global_delta,0.008838694760185655,-0.05413110901350388,0.9052126414987373,0.9617884315924083,False,188
NoLoad_t0,global_theta,0.13056131161337944,0.09262969312862399,0.07730865166666492,0.3092346066666597,False,188
NoLoad_t0,global_alpha,0.18115431014108196,0.21360597946485332,0.013857091652568735,0.23002171027655108,False,188
NoLoad_t0,global_beta,0.16462742980582135,0.1347248174760648,0.02553865638672239,0.23002171027655108,False,188
NoLoad_t0,IAF,0.04901125132675619,-0.007986027051595053,0.5088127167774003,0.8141003468438404,False,188
NoLoad_t0,temporal_alpha_asymmetry,0.0007254371720221383,-0.003679374313729267,0.9922021989772205,0.9922021989772205,False,188
NoLoad_t0,frontal_aperiodic_offset,0.09301297030495508,0.07294407736317929,0.20918290717189417,0.5361949607096888,False,188
NoLoad_t0,frontal_aperiodic_exponent,0.06308315450381577,0.028697193273102037,0.39492612743973593,0.7295893817182869,False,188
NoLoad_t0,frontal_delta_peak_cf,0.02240255241921416,0.07358369785554252,0.8214120612475816,0.9156724617186155,False,188
NoLoad_t0,frontal_delta_peak_pw,-0.10395842693937714,-0.17563643049337158,0.1602120217253115,0.46277280326811476,False,188
NoLoad_t0,frontal_delta_peak_bw,-0.1368150778709467,-0.1179791036510616,0.1660818392974737,0.46277280326811476,False,188
NoLoad_t0,frontal_theta_peak_pw,-0.006487233861368387,-0.13431021037465346,0.9303548759573178,0.9732190555774966,False,188
NoLoad_t0,frontal_alpha_peak_cf,0.04386075696836909,0.0010011409228630364,0.5978480687156194,0.821286235811356,False,188
NoLoad_t0,frontal_alpha_peak_pw,0.1636898797094312,0.22810010271441236,0.02640089435680101,0.23002171027655108,False,188
NoLoad_t0,frontal_alpha_peak_bw,-0.04747718935672797,0.009304943747213806,0.5679735989390602,0.821286235811356,False,188
NoLoad_t0,frontal_beta_peak_cf,-0.1749841707675563,-0.12172368835139144,0.05915926775604205,0.3092346066666597,False,188
NoLoad_t0,frontal_beta_peak_pw,0.1759578443786301,0.2053172464329614,0.016884453288767802,0.23002171027655108,False,188
NoLoad_t0,frontal_beta_peak_bw,0.16924824958627194,0.14241933791904568,0.06811758627542638,0.3092346066666597,False,188
NoLoad_t0,posterior_aperiodic_offset,0.031507255028092505,0.018772514495964242,0.6711442651114313,0.8530431780855576,False,188
NoLoad_t0,posterior_aperiodic_exponent,-0.01335151152397079,0.017006029550576948,0.8572448063314995,0.9402039811377736,False,188
NoLoad_t0,posterior_delta_peak_pw,-0.14794760694809575,-0.16339933404642368,0.04504587076666114,0.3092346066666597,False,188
NoLoad_t0,posterior_theta_peak_pw,-0.02487250148686978,-0.06141543763781236,0.7375197391906628,0.888267601739887,False,188
NoLoad_t0,posterior_alpha_peak_cf,-0.003098652707248724,-0.02720495661719559,0.9692764057590391,0.9764562309868837,False,188
NoLoad_t0,posterior_alpha_peak_pw,0.11615289405900449,0.20674318825016139,0.1163786801900444,0.39568751264615093,False,188
NoLoad_t0,posterior_alpha_peak_bw,-0.0708623328732285,-0.06892253114941174,0.3778219692312331,0.7237153213443338,False,188
NoLoad_t0,posterior_beta_peak_cf,-0.02184451738841068,-0.03297762724314177,0.8029159997733922,0.9024510410676144,False,188
NoLoad_t0,posterior_beta_peak_pw,0.17341601472024915,0.23794711987385656,0.018564428613632052,0.23002171027655108,False,188
NoLoad_t0,posterior_beta_peak_bw,0.02926989430688623,0.04016996357923302,0.7380458749750531,0.888267601739887,False,188
NoLoad_t0,central_aperiodic_offset,0.10529580522315389,0.06857891391034655,0.15487367746400058,0.46004083243882915,False,188
NoLoad_t0,central_aperiodic_exponent,0.021281844900678765,0.006150912138082487,0.7743066861998448,0.8954575112475256,False,188
NoLoad_t0,central_delta_peak_pw,-0.1362733298193079,-0.1348061026570138,0.06510763658620132,0.3092346066666597,False,188
NoLoad_t0,central_theta_peak_pw,-0.13690090159970386,-0.17298105280111672,0.06386895820183043,0.3092346066666597,False,188
NoLoad_t0,central_alpha_peak_cf,0.025199586698404372,-0.05818375173213883,0.7556164862866495,0.8954575112475256,False,188
NoLoad_t0,central_alpha_peak_pw,0.12495213594892163,0.17882662020931614,0.09102557311988334,0.33458048498119286,False,188
NoLoad_t0,central_alpha_peak_bw,-0.004172360491235665,0.05066546356868937,0.9589070106425334,0.9732190555774966,False,188
NoLoad_t0,central_beta_peak_cf,0.09056661759917686,0.046101659167604045,0.31123915577591843,0.6718813521511889,False,188
NoLoad_t0,central_beta_peak_pw,0.22885396884864118,0.2370077001702089,0.0017795804866942934,0.13851758539090905,False,188
NoLoad_t0,central_beta_peak_bw,0.1652635105647613,0.12984235834161367,0.06333963746232642,0.3092346066666597,False,188
NoLoad_t0,left_temporal_aperiodic_offset,0.12786475598229907,0.09161064128990001,0.08367865257899858,0.3212782021441957,False,188
NoLoad_t0,left_temporal_aperiodic_exponent,0.04737136339910808,0.00030244071584057324,0.5231117961949073,0.821286235811356,False,188
NoLoad_t0,left_temporal_delta_peak_cf,-0.06629036615575684,-0.09082927607949558,0.5940436045535641,0.821286235811356,False,188
NoLoad_t0,left_temporal_delta_peak_pw,-0.015455637589485488,-0.06679667304838274,0.8350461226564583,0.9233030299290921,False,188
NoLoad_t0,left_temporal_delta_peak_bw,0.10494499279109165,0.12543035244200168,0.39800845818626873,0.7295893817182869,False,188
NoLoad_t0,left_temporal_theta_peak_pw,-0.04194083696726623,-0.0900944796592091,0.5718799450016294,0.821286235811356,False,188
NoLoad_t0,left_temporal_alpha_peak_cf,-0.12320744004280268,-0.1239482188667232,0.1357347064670028,0.4195436381707359,False,188
NoLoad_t0,left_temporal_alpha_peak_pw,0.14738970749769006,0.19614189897482767,0.045870362746701476,0.3092346066666597,False,188
NoLoad_t0,left_temporal_alpha_peak_bw,-0.03588234990009643,0.05288427723710563,0.6650396077108427,0.8530431780855576,False,188
NoLoad_t0,left_temporal_beta_peak_cf,0.09208824005724932,0.06754255718035246,0.3050957088879457,0.6718813521511889,False,188
NoLoad_t0,left_temporal_beta_peak_pw,0.16459185987934136,0.18573817899627884,0.025570922579539704,0.23002171027655108,False,188
NoLoad_t0,left_temporal_beta_peak_bw,0.08069062527719732,0.025247844019497565,0.36908487237887394,0.7237153213443338,False,188
