"Subject","Detailed_Condition","Score","Trials","Lexical.ACC","Lexical.RT_mean","Lexical.RT_sd","Penalty","Reward","TestDuration","Load_Condition","Speed_Condition","Lexical.Correct_Trials","Lexical.Correct_RT_mean","Lexical.Correct_RT_sd","Lexical.Incorrect_Trials","Lexical.Incorrect_RT_mean","Lexical.Incorrect_RT_sd"
19312,"Load_Accuracy_Max",920,46,1,722.086956521739,299.025069635526,80,20,60,"Load","Accuracy_Max",46,722.086956521739,299.025069635526,0,NA,NA
19312,"Load_Accuracy_Mid",780,42,0.976190476190476,858.642857142857,380.992402550751,40,20,60,"Load","Accuracy_Mid",41,861.170731707317,385.368648338122,1,755,NA
19312,"Load_Neutral",900,46,0.98936170212766,728.498817966903,238.417469277386,20,20,60,"Load","Neutral",91,727.725274725275,239.166054165723,1,791,NA
19312,"Load_Speed_Max",875,45,0.977777777777778,781.955555555556,363.188778583382,5,20,60,"Load","Speed_Max",44,781.136363636364,367.34557526965,1,818,NA
19312,"Load_Speed_Mid",960,48,1,687.75,267.711300518921,10,20,60,"Load","Speed_Mid",48,687.75,267.711300518921,0,NA,NA
19312,"NoLoad_Accuracy_Max",980,49,1,680.959183673469,182.94420360496,80,20,60,"NoLoad","Accuracy_Max",49,680.959183673469,182.94420360496,0,NA,NA
19312,"NoLoad_Accuracy_Mid",1000,50,1,660.1,87.4976967626892,40,20,60,"NoLoad","Accuracy_Mid",50,660.1,87.4976967626892,0,NA,NA
19312,"NoLoad_Neutral",1100,56,0.990909090909091,537.237320574163,138.322444074613,20,20,60,"NoLoad","Neutral",111,537.315315315315,143.201382800712,1,502,NA
19312,"NoLoad_Speed_Max",965,52,0.942307692307692,622.288461538462,205.28796957564,5,20,60,"NoLoad","Speed_Max",49,611.040816326531,204.973876301314,3,806,112.1739720256
19312,"NoLoad_Speed_Mid",1040,52,1,618.538461538462,213.682324366351,10,20,60,"NoLoad","Speed_Mid",52,618.538461538462,213.682324366351,0,NA,NA
19313,"Load_Accuracy_Max",720,41,0.975609756097561,890.243902439024,458.764088638584,80,20,60,"Load","Accuracy_Max",40,895.775,463.221909909832,1,669,NA
19313,"Load_Accuracy_Mid",560,40,0.9,936.7,494.126642128856,40,20,60,"Load","Accuracy_Mid",36,908.888888888889,473.199129197229,4,1187,684.770034391109
19313,"Load_Neutral",710,44.5,0.895390070921986,792.407548125633,420.039423446985,20,20,60,"Load","Neutral",80,699.1625,239.902429731629,9,1576.33333333333,911.395221624516
19313,"Load_Speed_Max",685,10,0.5,435.7,193.553925876543,5,20,60,"Load","Speed_Max",5,523.4,173.93188321869,5,348,186.578401751114
19313,"Load_Speed_Mid",470,48,0.583333333333333,323.020833333333,110.208794023625,10,20,60,"Load","Speed_Mid",28,316.392857142857,82.860587640488,20,332.3,141.891396571648
19313,"NoLoad_Accuracy_Max",760,43,0.976744186046512,854.255813953488,354.143036277666,80,20,60,"NoLoad","Accuracy_Max",42,860.666666666667,355.901511908648,1,585,NA
19313,"NoLoad_Accuracy_Mid",880,50,0.96,658.54,236.758398338208,40,20,60,"NoLoad","Accuracy_Mid",48,651.854166666667,239.369738891872,2,819,5.65685424949238
19313,"NoLoad_Neutral",840,52,0.903846153846154,614.326923076923,201.735330693758,20,20,60,"NoLoad","Neutral",94,618.776595744681,196.789672900611,10,572.5,274.888765382169
19313,"NoLoad_Speed_Max",725,1,1,297,NA,5,20,60,"NoLoad","Speed_Max",1,297,NA,0,NA,NA
19313,"NoLoad_Speed_Mid",920,52,0.923076923076923,630.596153846154,191.732376761575,10,20,60,"NoLoad","Speed_Mid",48,631.770833333333,196.911497517565,4,616.5,131.124622655955
19314,"Load_Accuracy_Max",180,34,0.852941176470588,1188.44117647059,508.981227919391,80,20,60,"Load","Accuracy_Max",29,1129,499.223754585914,5,1533.2,467.440584459672
19314,"Load_Accuracy_Mid",300,33,0.818181818181818,1253.18181818182,628.400074322951,40,20,60,"Load","Accuracy_Mid",27,1147.37037037037,576.400444946456,6,1729.33333333333,683.459337976054
19314,"Load_Neutral",680,42,0.901601830663616,855.613272311213,376.409719585459,20,20,60,"Load","Neutral",76,840.578947368421,415.614124339967,8,866,142.836569947215
19314,"Load_Speed_Max",580,39,0.794871794871795,966.589743589744,549.46982666781,5,20,60,"Load","Speed_Max",31,991.258064516129,576.365680665897,8,871,449.597280113786
19314,"Load_Speed_Mid",560,37,0.837837837837838,1055.83783783784,699.302132824556,10,20,60,"Load","Speed_Mid",31,1071.87096774194,751.290078994591,6,973,352.873915159508
19314,"NoLoad_Accuracy_Max",600,50,0.92,671.36,266.2252966407,80,20,60,"NoLoad","Accuracy_Max",46,638.260869565217,206.814939798051,4,1052,553.238345260582
19314,"NoLoad_Accuracy_Mid",960,51,0.980392156862745,651.647058823529,347.80516520198,40,20,60,"NoLoad","Accuracy_Mid",50,655.42,350.28041769475,1,463,NA
19314,"NoLoad_Neutral",870,52.5,0.914368650217707,610.597423802612,159.986381216359,20,20,60,"NoLoad","Neutral",96,607.15625,160.624067681095,9,646,174.969283018477
19314,"NoLoad_Speed_Max",870,46,0.956521739130435,770.760869565217,332.488809153873,5,20,60,"NoLoad","Speed_Max",44,765.659090909091,338.845711145862,2,883,106.066017177982
19314,"NoLoad_Speed_Mid",890,49,0.938775510204082,697.428571428571,303.436703998269,10,20,60,"NoLoad","Speed_Mid",46,691.54347826087,305.888774740227,3,787.666666666667,302.460465736158
19315,"Load_Accuracy_Max",640,37,0.972972972972973,968.324324324324,557.41232763817,80,20,60,"Load","Accuracy_Max",36,965.305555555556,565.012455966084,1,1077,NA
19315,"Load_Accuracy_Mid",760,41,0.975609756097561,916.390243902439,347.618891751353,40,20,60,"Load","Accuracy_Mid",40,918.925,351.663401673991,1,815,NA
19315,"Load_Neutral",770,41.5,0.966666666666667,886.37485380117,355.196241399378,20,20,60,"Load","Neutral",80,885.6625,380.821196082986,3,647,53.3572862878164
19315,"Load_Speed_Max",685,43,0.837209302325581,823.023255813953,324.041332487965,5,20,60,"Load","Speed_Max",36,838.861111111111,346.795300081662,7,741.571428571429,155.617969338224
19315,"Load_Speed_Mid",880,47,0.957446808510638,714.978723404255,163.24914133361,10,20,60,"Load","Speed_Mid",45,720.533333333333,164.248509056468,2,590,79.1959594928933
19315,"NoLoad_Accuracy_Max",740,42,0.976190476190476,908.166666666667,564.118518799049,80,20,60,"NoLoad","Accuracy_Max",41,895.560975609756,565.105877193844,1,1425,NA
19315,"NoLoad_Accuracy_Mid",900,48,0.979166666666667,709.3125,204.442798143554,40,20,60,"NoLoad","Accuracy_Mid",47,700.042553191489,196.191450135787,1,1145,NA
19315,"NoLoad_Neutral",820,52,0.892962962962963,625.324444444444,211.168271336722,20,20,60,"NoLoad","Neutral",93,638.752688172043,229.646687795669,11,496.909090909091,120.661886729368
19315,"NoLoad_Speed_Max",815,52,0.826923076923077,612.615384615385,171.499403056888,5,20,60,"NoLoad","Speed_Max",43,615.53488372093,150.714070003467,9,598.666666666667,260.738854028317
19315,"NoLoad_Speed_Mid",790,51,0.862745098039216,653.705882352941,181.242742653895,10,20,60,"NoLoad","Speed_Mid",44,662.772727272727,190.677721974816,7,596.714285714286,93.718931359881
19316,"Load_Accuracy_Max",740,42,0.976190476190476,871.714285714286,382.168669550583,80,20,60,"Load","Accuracy_Max",41,880.80487804878,382.291264581876,1,499,NA
19316,"Load_Accuracy_Mid",760,44,0.954545454545455,789.272727272727,223.073078404069,40,20,60,"Load","Accuracy_Mid",42,787.142857142857,222.944548659534,2,834,312.541197284454
19316,"Load_Neutral",860,44,0.988888888888889,799.171834625323,295.050315014242,20,20,60,"Load","Neutral",87,788.114942528736,281.247694576075,1,1689,NA
19316,"Load_Speed_Max",760,43,0.906976744186047,825.976744186047,312.269609424452,5,20,60,"Load","Speed_Max",39,823.846153846154,321.567586287249,4,846.75,233.949246632683
19316,"Load_Speed_Mid",780,45,0.911111111111111,779.222222222222,244.661815656641,10,20,60,"Load","Speed_Mid",41,756.951219512195,235.353452409298,4,1007.5,251.253524021721
19316,"NoLoad_Accuracy_Max",640,47,0.936170212765957,748.489361702128,301.201064749289,80,20,60,"NoLoad","Accuracy_Max",44,755.5,307.629004892521,3,645.666666666667,187.08910533041
19316,"NoLoad_Accuracy_Mid",900,51,0.96078431372549,637.686274509804,180.716517252417,40,20,60,"NoLoad","Accuracy_Mid",49,630.387755102041,179.93283658152,2,816.5,111.015764646288
19316,"NoLoad_Neutral",1000,51,0.99,641.137692307692,190.6635108736,20,20,60,"NoLoad","Neutral",101,637.712871287129,190.769092708104,1,929,NA
19316,"NoLoad_Speed_Max",1050,55,0.963636363636364,563.872727272727,127.113984215605,5,20,60,"NoLoad","Speed_Max",53,568.188679245283,126.855468425196,2,449.5,92.6309883354377
19316,"NoLoad_Speed_Mid",920,52,0.923076923076923,629.5,199.25375485428,10,20,60,"NoLoad","Speed_Mid",48,609.3125,175.623528236432,4,871.75,327.033510005728
19317,"Load_Accuracy_Max",-20,39,0.794871794871795,972.641025641026,449.704668420198,80,20,60,"Load","Accuracy_Max",31,895.870967741935,312.293317458175,8,1270.125,743.391155929559
19317,"Load_Accuracy_Mid",400,41,0.829268292682927,911.390243902439,376.952442494327,40,20,60,"Load","Accuracy_Mid",34,892.470588235294,382.004778273631,7,1003.28571428571,364.424072698148
19317,"Load_Neutral",470,43.5,0.769820295983087,826.922304439746,248.866214197135,20,20,60,"Load","Neutral",67,838.567164179104,265.94743293984,20,787.15,186.039688748056
19317,"Load_Speed_Max",520,46,0.652173913043478,732.804347826087,244.862738834567,5,20,60,"Load","Speed_Max",30,735.4,265.793489969835,16,727.9375,207.97098154951
19317,"Load_Speed_Mid",500,37,0.783783783783784,1048.27027027027,381.038759230654,10,20,60,"Load","Speed_Mid",29,1038.55172413793,396.451995491338,8,1083.5,340.86318998348
19317,"NoLoad_Accuracy_Max",340,42,0.880952380952381,893.071428571429,417.712901338049,80,20,60,"NoLoad","Accuracy_Max",37,845.45945945946,307.531443251887,5,1245.4,872.435269805159
19317,"NoLoad_Accuracy_Mid",380,43,0.813953488372093,867.279069767442,337.898077446397,40,20,60,"NoLoad","Accuracy_Mid",35,866.371428571429,350.706688719513,8,871.25,296.012427345301
19317,"NoLoad_Neutral",430,48.5,0.722435897435897,705.737606837607,293.932078968779,20,20,60,"NoLoad","Neutral",70,687,338.93631568033,27,733.962962962963,313.792371516027
19317,"NoLoad_Speed_Max",650,47,0.723404255319149,685.021276595745,275.040984247305,5,20,60,"NoLoad","Speed_Max",34,657.941176470588,253.024126430959,13,755.846153846154,326.208482965993
19317,"NoLoad_Speed_Mid",690,48,0.8125,705.1875,216.74071736485,10,20,60,"NoLoad","Speed_Mid",39,707.307692307692,223.304271277668,9,696,197.515822151037
19318,"Load_Accuracy_Max",620,46,0.934782608695652,740.673913043478,304.819950815984,80,20,60,"Load","Accuracy_Max",43,704.627906976744,233.780424376605,3,1257.33333333333,717.309091907619
19318,"Load_Accuracy_Mid",480,39,0.871794871794872,976.923076923077,600.024621627067,40,20,60,"Load","Accuracy_Mid",34,962.64705882353,625.645164336586,5,1074,421.254673564579
19318,"Load_Neutral",570,40.5,0.849755201958384,937.922888616891,636.955660525287,20,20,60,"Load","Neutral",69,840.869565217391,393.357004178867,12,1458.25,1289.11880579508
19318,"Load_Speed_Max",690,51,0.725490196078431,596.588235294118,402.901932309617,5,20,60,"Load","Speed_Max",37,662.675675675676,448.690443528848,14,421.928571428571,146.807809625486
19318,"Load_Speed_Mid",720,48,0.833333333333333,692.875,241.090309291026,10,20,60,"Load","Speed_Mid",40,702.275,253.155469359575,8,645.875,173.710298650203
19318,"NoLoad_Accuracy_Max",-200,50,0.76,672.48,218.721259569698,80,20,60,"NoLoad","Accuracy_Max",38,643.578947368421,164.599535577642,12,764,331.58270598614
19318,"NoLoad_Accuracy_Mid",860,52,0.942307692307692,619.615384615385,202.265032292002,40,20,60,"NoLoad","Accuracy_Mid",49,624.183673469388,204.691706543991,3,545,169.71446608937
19318,"NoLoad_Neutral",660,53,0.810338680926916,595.576827094474,185.551570631645,20,20,60,"NoLoad","Neutral",86,591.976744186047,162.643672359815,20,603.4,290.834805706824
19318,"NoLoad_Speed_Max",655,57,0.649122807017544,500,182.355128409219,5,20,60,"NoLoad","Speed_Max",37,513.054054054054,173.38988595807,20,475.85,200.251756020949
19318,"NoLoad_Speed_Mid",570,51,0.705882352941176,610.470588235294,169.873641621198,10,20,60,"NoLoad","Speed_Mid",36,596.444444444444,136.679906443474,15,644.133333333333,233.74646419531
19319,"Load_Accuracy_Max",360,28,0.928571428571429,1585.67857142857,1183.8814709681,80,20,60,"Load","Accuracy_Max",26,1604.84615384615,1226.89163962618,2,1336.5,277.892965006313
19319,"Load_Accuracy_Mid",380,25,0.92,1821.44,1398.70333046957,40,20,60,"Load","Accuracy_Mid",23,1648.21739130435,1083.36927963065,2,3813.5,3536.24101271392
19319,"Load_Neutral",520,33,0.894470046082949,1271.78617511521,884.936754924782,20,20,60,"Load","Neutral",59,1226.8813559322,782.457492174622,7,1580.85714285714,1572.88508041448
19319,"Load_Speed_Max",500,30,0.866666666666667,1443.1,882.952271526102,5,20,60,"Load","Speed_Max",26,1350.15384615385,704.768710560149,4,2047.25,1683.89041112142
19319,"Load_Speed_Mid",490,26,0.961538461538462,1758.19230769231,978.4415371081,10,20,60,"Load","Speed_Mid",25,1709.32,965.685625173465,1,2980,NA
19319,"NoLoad_Accuracy_Max",60,33,0.818181818181818,1243.15151515152,704.233409514031,80,20,60,"NoLoad","Accuracy_Max",27,1186.88888888889,689.448739285644,6,1496.33333333333,779.913755915785
19319,"NoLoad_Accuracy_Mid",560,34,0.941176470588235,1240.82352941176,1053.48974108963,40,20,60,"NoLoad","Accuracy_Mid",32,1219.96875,1058.78663007435,2,1574.5,1279.15616716646
19319,"NoLoad_Neutral",500,37,0.836988304093567,1085.81871345029,908.153777547053,20,20,60,"NoLoad","Neutral",62,1065.88709677419,938.026723811681,12,1182.41666666667,914.485494525184
19319,"NoLoad_Speed_Max",520,31,0.870967741935484,1396.12903225806,1632.72422129265,5,20,60,"NoLoad","Speed_Max",27,1479.07407407407,1733.54217019387,4,836.25,364.991666571535
19319,"NoLoad_Speed_Mid",640,41,0.853658536585366,932.658536585366,692.174638720464,10,20,60,"NoLoad","Speed_Mid",35,972.771428571429,727.047254945901,6,698.666666666667,401.765437371941
19320,"Load_Accuracy_Max",20,41,0.804878048780488,909.975609756098,464.361038837502,80,20,60,"Load","Accuracy_Max",33,896.636363636364,421.458688528738,8,965,644.878283089142
19320,"Load_Accuracy_Mid",220,43,0.744186046511628,821.302325581395,426.432126843167,40,20,60,"Load","Accuracy_Mid",32,848.71875,461.511628090673,11,741.545454545455,306.700949994083
19320,"Load_Neutral",530,36.5,0.86405529953917,1103.14631336406,427.483959615849,20,20,60,"Load","Neutral",63,1079.66666666667,527.835721022267,10,981.8,413.078093235542
19320,"Load_Speed_Max",650,40,0.85,925.125,433.502266134319,5,20,60,"Load","Speed_Max",34,892.64705882353,419.453026398337,6,1109.16666666667,506.735598381115
19320,"Load_Speed_Mid",380,25,0.84,1805.2,516.344039054066,10,20,60,"Load","Speed_Mid",21,1772.7619047619,443.686815756554,4,1975.5,880.038446129865
19320,"NoLoad_Accuracy_Max",-380,35,0.685714285714286,1150.85714285714,1445.08333044596,80,20,60,"NoLoad","Accuracy_Max",24,1259.83333333333,1710.6533881803,11,913.090909090909,528.058037443888
19320,"NoLoad_Accuracy_Mid",320,43,0.790697674418605,869.674418604651,409.168594948239,40,20,60,"NoLoad","Accuracy_Mid",34,890.764705882353,450.614735587618,9,790,179.781116917211
19320,"NoLoad_Neutral",370,33.5,0.774955436720143,1254.05882352941,565.2642950057,20,20,60,"NoLoad","Neutral",52,1173.90384615385,481.700307921413,15,1529.2,738.353496446171
19320,"NoLoad_Speed_Max",880,49,0.918367346938776,692.673469387755,283.688531356361,5,20,60,"NoLoad","Speed_Max",45,686.244444444444,289.23858943122,4,765,230.377950333794
19320,"NoLoad_Speed_Mid",610,35,0.914285714285714,1190.6,347.444214735173,10,20,60,"NoLoad","Speed_Mid",32,1179.5625,341.389469903936,3,1308.33333333333,472.208993278753
19321,"Load_Accuracy_Max",500,45,0.911111111111111,770.088888888889,288.111785614718,80,20,60,"Load","Accuracy_Max",41,740.975609756098,272.15817898833,4,1068.5,315.499075540114
19321,"Load_Accuracy_Mid",540,45,0.866666666666667,779.088888888889,283.224037743189,40,20,60,"Load","Accuracy_Mid",39,767.974358974359,269.794803818275,6,851.333333333333,381.411413917658
19321,"Load_Neutral",700,47,0.873188405797101,711.283061594203,282.635936109927,20,20,60,"Load","Neutral",82,702.756097560976,248.929935155822,12,765,467.344140280528
19321,"Load_Speed_Max",795,41,0.975609756097561,899.512195121951,347.372431401171,5,20,60,"Load","Speed_Max",40,905.875,349.369702611094,1,645,NA
19321,"Load_Speed_Mid",800,49,0.877551020408163,668.285714285714,233.886635644992,10,20,60,"Load","Speed_Mid",43,668.976744186047,221.349377829118,6,663.333333333333,336.975172181374
19321,"NoLoad_Accuracy_Max",200,50,0.84,661.8,209.577417384486,80,20,60,"NoLoad","Accuracy_Max",42,667.833333333333,208.864749873782,8,630.125,224.897714845788
19321,"NoLoad_Accuracy_Mid",640,50,0.88,659.14,126.005184538622,40,20,60,"NoLoad","Accuracy_Mid",44,660.181818181818,115.721050471376,6,651.5,200.878819192069
19321,"NoLoad_Neutral",760,50,0.880352140856343,661.138655462185,204.955772127436,20,20,60,"NoLoad","Neutral",88,668.272727272727,205.546802415608,12,605.083333333333,225.844861608918
19321,"NoLoad_Speed_Max",850,55,0.818181818181818,557.545454545455,126.622480331308,5,20,60,"NoLoad","Speed_Max",45,561.777777777778,119.593799035221,10,538.5,160.56999166165
19321,"NoLoad_Speed_Mid",820,53,0.849056603773585,601.547169811321,240.453143207517,10,20,60,"NoLoad","Speed_Mid",45,616.444444444444,210.525916732742,8,517.75,376.113109886602
19322,"Load_Accuracy_Max",-120,34,0.764705882352941,1220.61764705882,906.793017534234,80,20,60,"Load","Accuracy_Max",26,1335.5,999.088274378195,8,847.25,321.207431865631
19322,"Load_Accuracy_Mid",400,35,0.857142857142857,1171.97142857143,611.868569399089,40,20,60,"Load","Accuracy_Mid",30,1168.73333333333,650.982701890703,5,1191.4,330.624106804087
19322,"Load_Neutral",440,32,0.845320197044335,1326.43103448276,1144.0404437424,20,20,60,"Load","Neutral",54,1280.11111111111,1080.5143545739,10,1460.5,1522.55262634827
19322,"Load_Speed_Max",530,39,0.743589743589744,980.615384615385,413.208919719834,5,20,60,"Load","Speed_Max",29,1013.8275862069,401.095114206586,10,884.3,454.466977164825
19322,"Load_Speed_Mid",550,38,0.81578947368421,1038.89473684211,432.417015283494,10,20,60,"Load","Speed_Mid",31,1047.38709677419,459.31482866108,7,1001.28571428571,310.157333346435
19322,"NoLoad_Accuracy_Max",280,39,0.871794871794872,1018.4358974359,712.409912859598,80,20,60,"NoLoad","Accuracy_Max",34,930.617647058824,453.036222694261,5,1615.6,1617.70247573526
19322,"NoLoad_Accuracy_Mid",580,38,0.921052631578947,1028.18421052632,375.341131704693,40,20,60,"NoLoad","Accuracy_Mid",35,987.571428571429,350.786367509132,3,1502,385.762880536736
19322,"NoLoad_Neutral",490,41.5,0.798830409356725,932.847660818713,317.223558403553,20,20,60,"NoLoad","Neutral",66,946.575757575758,354.259056042155,17,829.588235294118,259.0393451832
19322,"NoLoad_Speed_Max",605,49,0.693877551020408,694.775510204082,269.342197562423,5,20,60,"NoLoad","Speed_Max",34,687.147058823529,127.659616630946,15,712.066666666667,458.094417383682
19322,"NoLoad_Speed_Mid",830,52,0.865384615384615,620.769230769231,168.073468457686,10,20,60,"NoLoad","Speed_Mid",45,625.355555555556,158.345013923216,7,591.285714285714,234.674749590232
19323,"Load_Accuracy_Max",740,42,0.976190476190476,884.857142857143,413.91619108271,80,20,60,"Load","Accuracy_Max",41,883.341463414634,418.940187243722,1,947,NA
19323,"Load_Accuracy_Mid",860,43,1,834.604651162791,334.857264512657,40,20,60,"Load","Accuracy_Mid",43,834.604651162791,334.857264512657,0,NA,NA
19323,"Load_Neutral",750,40.5,0.962056303549572,914.916462668299,233.40974801994,20,20,60,"Load","Neutral",78,909.371794871795,245.856895815662,3,926,323.76998007845
19323,"Load_Speed_Max",765,42,0.928571428571429,880.071428571429,278.648689812988,5,20,60,"Load","Speed_Max",39,887.51282051282,287.786001615864,3,783.333333333333,54.884727687521
19323,"Load_Speed_Mid",740,43,0.906976744186047,843.139534883721,311.610760052876,10,20,60,"Load","Speed_Mid",39,844.025641025641,317.033327749913,4,834.5,293.56373527169
19323,"NoLoad_Accuracy_Max",860,43,1,853.744186046512,271.214911535488,80,20,60,"NoLoad","Accuracy_Max",43,853.744186046512,271.214911535488,0,NA,NA
19323,"NoLoad_Accuracy_Mid",780,45,0.955555555555555,785.866666666667,193.332097697201,40,20,60,"NoLoad","Accuracy_Mid",43,793.116279069767,193.692344331137,2,630,134.350288425444
19323,"NoLoad_Neutral",870,44.5,0.988372093023256,814.543983822042,233.386045154029,20,20,60,"NoLoad","Neutral",88,815.215909090909,244.737459559847,1,621,NA
19323,"NoLoad_Speed_Max",935,48,0.979166666666667,721.020833333333,103.269630472924,5,20,60,"NoLoad","Speed_Max",47,722.106382978723,104.108896592348,1,670,NA
19323,"NoLoad_Speed_Mid",800,43,0.953488372093023,872.558139534884,392.292365603439,10,20,60,"NoLoad","Speed_Mid",41,867.146341463415,394.142141934582,2,983.5,473.0544366138
19324,"Load_Accuracy_Max",400,30,0.933333333333333,1415.56666666667,410.902848097592,80,20,60,"Load","Accuracy_Max",28,1409.42857142857,408.22582970989,2,1501.5,617.304219975856
19324,"Load_Accuracy_Mid",700,38,0.973684210526316,1012.21052631579,387.368401918795,40,20,60,"Load","Accuracy_Mid",37,979.189189189189,334.119642396905,1,2234,NA
19324,"Load_Neutral",680,37,0.95906432748538,1066.89985380117,466.572001084957,20,20,60,"Load","Neutral",71,1034.76056338028,428.63195883744,3,1791.33333333333,883.812951553287
19324,"Load_Speed_Max",805,44,0.931818181818182,807.681818181818,355.618084449195,5,20,60,"Load","Speed_Max",41,818.829268292683,361.513893401002,3,655.333333333333,260.331199308368
19324,"Load_Speed_Mid",760,41,0.951219512195122,921.463414634146,543.001431745855,10,20,60,"Load","Speed_Mid",39,931.538461538462,554.549501665605,2,725,164.048773235279
19324,"NoLoad_Accuracy_Max",660,38,0.973684210526316,1043.10526315789,611.572222402877,80,20,60,"NoLoad","Accuracy_Max",37,986.810810810811,510.529563723234,1,3126,NA
19324,"NoLoad_Accuracy_Mid",800,43,0.976744186046512,841.53488372093,186.372942655721,40,20,60,"NoLoad","Accuracy_Mid",42,827.285714285714,163.212906847689,1,1440,NA
19324,"NoLoad_Neutral",810,42.5,0.975,864.736111111111,387.073937385321,20,20,60,"NoLoad","Neutral",83,847.602409638554,379.556093086385,2,1394,825.900720425887
19324,"NoLoad_Speed_Max",950,50,0.96,674.1,228.098729966313,5,20,60,"NoLoad","Speed_Max",48,670.854166666667,221.80737182302,2,752,473.761543394987
19324,"NoLoad_Speed_Mid",770,46,0.891304347826087,762.782608695652,275.70651973458,10,20,60,"NoLoad","Speed_Mid",41,776.390243902439,281.842409694565,5,651.2,208.196301600197
19325,"Load_Accuracy_Max",600,45,0.933333333333333,781.111111111111,248.456345371889,80,20,60,"Load","Accuracy_Max",42,768.261904761905,239.689032231125,3,961,358.221998207815
19325,"Load_Accuracy_Mid",500,46,0.847826086956522,739.652173913043,272.185657013844,40,20,60,"Load","Accuracy_Mid",39,744.846153846154,287.524144383109,7,710.714285714286,175.806441184346
19325,"Load_Neutral",670,40.5,0.916154791154791,887.514434889435,503.342295367258,20,20,60,"Load","Neutral",74,886.743243243243,571.310511277525,7,780.857142857143,299.686185073336
19325,"Load_Speed_Max",740,42,0.904761904761905,857.428571428571,467.46374023239,5,20,60,"Load","Speed_Max",38,862.131578947368,479.796757143071,4,812.75,379.916109160957
19325,"Load_Speed_Mid",690,39,0.923076923076923,970.410256410256,438.512900725354,10,20,60,"Load","Speed_Mid",36,986.222222222222,451.845176462097,3,780.666666666667,149.004474205754
19325,"NoLoad_Accuracy_Max",500,50,0.9,664.24,216.826984539494,80,20,60,"NoLoad","Accuracy_Max",45,661.422222222222,219.192991851399,5,689.6,215.699559573032
19325,"NoLoad_Accuracy_Mid",640,44,0.909090909090909,829.386363636364,343.491864830994,40,20,60,"NoLoad","Accuracy_Mid",40,845.875,352.667213476868,4,664.5,185.480457191587
19325,"NoLoad_Neutral",790,48.5,0.910470085470085,716.417948717949,265.020027098918,20,20,60,"NoLoad","Neutral",88,722.534090909091,287.387957132708,9,586.111111111111,120.247083586718
19325,"NoLoad_Speed_Max",785,48,0.854166666666667,711.416666666667,278.570273294048,5,20,60,"NoLoad","Speed_Max",41,719.634146341463,287.703211321803,7,663.285714285714,229.983850364697
19325,"NoLoad_Speed_Mid",870,51,0.901960784313726,649.21568627451,225.515969609736,10,20,60,"NoLoad","Speed_Mid",46,648.239130434783,230.68652947068,5,658.2,192.154104822145
19326,"Load_Accuracy_Max",780,44,0.977272727272727,808.477272727273,311.749563222041,80,20,60,"Load","Accuracy_Max",43,796.418604651163,304.879229216309,1,1327,NA
19326,"Load_Accuracy_Mid",840,42,1,853.190476190476,302.702239437939,40,20,60,"Load","Accuracy_Mid",42,853.190476190476,302.702239437939,0,NA,NA
19326,"Load_Neutral",810,41.5,0.989130434782609,907.583431257344,274.889691039846,20,20,60,"Load","Neutral",82,894.170731707317,318.529522824132,1,543,NA
19326,"Load_Speed_Max",930,49,0.959183673469388,660.34693877551,284.146862776717,5,20,60,"Load","Speed_Max",47,660.021276595745,289.562600377648,2,668,135.764501987817
19326,"Load_Speed_Mid",570,30,0.966666666666667,1405.33333333333,420.189721791063,10,20,60,"Load","Speed_Mid",29,1374.03448275862,390.418958369323,1,2313,NA
19326,"NoLoad_Accuracy_Max",640,52,0.923076923076923,614.788461538462,158.316181098417,80,20,60,"NoLoad","Accuracy_Max",48,617.5,162.889206570053,4,582.25,94.217390468356
19326,"NoLoad_Accuracy_Mid",980,52,0.980769230769231,610.211538461538,149.144269744388,40,20,60,"NoLoad","Accuracy_Mid",51,609,150.369677794428,1,672,NA
19326,"NoLoad_Neutral",980,54,0.954202401372213,571.793481989708,125.436600943199,20,20,60,"NoLoad","Neutral",103,576.029126213592,126.368233808563,5,477.4,82.2575224523569
19326,"NoLoad_Speed_Max",1035,53,0.981132075471698,597.188679245283,167.168852523403,5,20,60,"NoLoad","Speed_Max",52,582.153846153846,127.585324716271,1,1379,NA
19326,"NoLoad_Speed_Mid",1050,54,0.981481481481482,579.037037037037,140.315407909166,10,20,60,"NoLoad","Speed_Mid",53,580.188679245283,141.4002851433,1,518,NA
19327,"Load_Accuracy_Max",580,34,0.970588235294118,1172.73529411765,559.884745110533,80,20,60,"Load","Accuracy_Max",33,1137.39393939394,528.652469692634,1,2339,NA
19327,"Load_Accuracy_Mid",680,37,0.972972972972973,1006.51351351351,613.550216256068,40,20,60,"Load","Accuracy_Mid",36,959.777777777778,551.42895468364,1,2689,NA
19327,"Load_Neutral",590,34.5,0.927731092436975,1176.82226890756,938.889178568965,20,20,60,"Load","Neutral",64,1193.4375,970.704732949947,5,958.6,285.636657311347
19327,"Load_Speed_Max",640,37,0.891891891891892,1041.10810810811,660.918081315839,5,20,60,"Load","Speed_Max",33,1018.63636363636,666.592586319683,4,1226.5,671.32977489954
19327,"Load_Speed_Mid",730,38,0.973684210526316,1019.89473684211,544.390846750388,10,20,60,"Load","Speed_Mid",37,1030.59459459459,547.834193258602,1,624,NA
