fold,feature,coefficient,nonzero,model,target
1,lr_alpha_wpli,-0.04065122157353904,True,Lasso,Speed_Mid_a
1,global_theta,0.0,False,Lasso,Speed_Mid_a
1,frontal_theta,0.0,False,Lasso,Speed_Mid_a
1,fp_alpha_coh,-0.02454068609700741,True,Lasso,Speed_Mid_a
1,left_temporal_sample_entropy,0.05790984594631824,True,Lasso,Speed_Mid_a
1,conn_posterior_left_temporal_delta,0.03873143983719495,True,Lasso,Speed_Mid_a
1,posterior_beta,0.007392384351034289,True,Lasso,Speed_Mid_a
1,prefrontal_theta,0.0454777444408905,True,Lasso,Speed_Mid_a
1,global_delta,0.04236871347657362,True,Lasso,Speed_Mid_a
1,conn_central_prefrontal_alpha,-0.03568448489376503,True,Lasso,Speed_Mid_a
1,frontal_alpha_peak_cf,-0.06795176630611283,True,Lasso,Speed_Mid_a
1,global_beta,0.036590257960977944,True,Lasso,Speed_Mid_a
2,fp_alpha_coh,-0.04137394956336444,True,Lasso,Speed_Mid_a
2,frontal_beta_peak_bw,-0.045372480958710916,True,Lasso,Speed_Mid_a
2,prefrontal_alpha_peak_cf,-0.03851731201542363,True,Lasso,Speed_Mid_a
2,frontal_theta,0.020512411707411915,True,Lasso,Speed_Mid_a
2,global_theta,0.00942990578076737,True,Lasso,Speed_Mid_a
2,left_temporal_sample_entropy,0.0,False,Lasso,Speed_Mid_a
2,conn_central_prefrontal_alpha,-0.02072143060299635,True,Lasso,Speed_Mid_a
2,right_temporal_aperiodic_exponent,-0.02902702888666561,True,Lasso,Speed_Mid_a
2,prefrontal_theta,0.009750597750751289,True,Lasso,Speed_Mid_a
2,occipital_delta_peak_cf,-0.04496811761898641,True,Lasso,Speed_Mid_a
2,lr_alpha_wpli,-0.04474309282312572,True,Lasso,Speed_Mid_a
2,global_delta,0.026491984584163228,True,Lasso,Speed_Mid_a
2,conn_posterior_left_temporal_delta,0.04967588886873724,True,Lasso,Speed_Mid_a
2,posterior_beta,0.0,False,Lasso,Speed_Mid_a
2,global_beta,0.0473852364577597,True,Lasso,Speed_Mid_a
3,left_temporal_sample_entropy,0.027898579353113163,True,Lasso,Speed_Mid_a
3,global_theta,0.017198251206844976,True,Lasso,Speed_Mid_a
3,frontal_theta,0.0,False,Lasso,Speed_Mid_a
3,occipital_delta_peak_cf,-0.06356019024398554,True,Lasso,Speed_Mid_a
3,global_delta,0.033263462724720395,True,Lasso,Speed_Mid_a
3,central_alpha_peak_bw,0.07802868520133317,True,Lasso,Speed_Mid_a
3,right_temporal_aperiodic_exponent,-0.04330398641534224,True,Lasso,Speed_Mid_a
3,fp_theta_wpli,-0.0,False,Lasso,Speed_Mid_a
3,conn_posterior_left_temporal_delta,0.024930288260941888,True,Lasso,Speed_Mid_a
3,conn_central_prefrontal_alpha,-0.07195148859745876,True,Lasso,Speed_Mid_a
3,prefrontal_theta,0.049001321702693286,True,Lasso,Speed_Mid_a
3,conn_posterior_left_temporal_theta,0.0424792918024791,True,Lasso,Speed_Mid_a
3,posterior_beta,0.004409288794020459,True,Lasso,Speed_Mid_a
3,left_temporal_beta_peak_cf,0.08321156863468666,True,Lasso,Speed_Mid_a
3,global_beta,0.015763626169143955,True,Lasso,Speed_Mid_a
4,prefrontal_theta,0.0717168253325289,True,Lasso,Speed_Mid_a
4,right_temporal_aperiodic_exponent,-0.023867754625538237,True,Lasso,Speed_Mid_a
4,conn_left_temporal_right_temporal_delta,-0.03007078325285111,True,Lasso,Speed_Mid_a
4,prefrontal_alpha_peak_cf,0.0,False,Lasso,Speed_Mid_a
4,central_theta_peak_pw,-0.03901383780013692,True,Lasso,Speed_Mid_a
4,posterior_beta,0.0,False,Lasso,Speed_Mid_a
4,lr_alpha_wpli,-0.06073108761443287,True,Lasso,Speed_Mid_a
4,conn_left_temporal_right_temporal_theta,-0.046831796431820956,True,Lasso,Speed_Mid_a
4,conn_central_prefrontal_alpha,-0.04766957029432484,True,Lasso,Speed_Mid_a
4,global_delta,0.0006191468103345016,True,Lasso,Speed_Mid_a
4,occipital_delta_peak_pw,0.05456697174865876,True,Lasso,Speed_Mid_a
4,occipital_delta_peak_cf,-0.06268340134272891,True,Lasso,Speed_Mid_a
4,left_temporal_beta_peak_cf,0.07034716383089833,True,Lasso,Speed_Mid_a
4,frontal_alpha_peak_cf,-0.050814983683858485,True,Lasso,Speed_Mid_a
4,global_beta,0.05491460038333292,True,Lasso,Speed_Mid_a
5,prefrontal_alpha_peak_bw,0.0,False,Lasso,Speed_Mid_a
5,occipital_delta_peak_pw,0.0,False,Lasso,Speed_Mid_a
5,right_temporal_aperiodic_exponent,-0.0,False,Lasso,Speed_Mid_a
5,frontal_theta_peak_pw,0.0,False,Lasso,Speed_Mid_a
5,frontal_alpha_peak_cf,-0.0,False,Lasso,Speed_Mid_a
5,occipital_delta_peak_cf,-0.0,False,Lasso,Speed_Mid_a
5,left_temporal_beta_peak_cf,0.0,False,Lasso,Speed_Mid_a
5,prefrontal_alpha_peak_cf,-0.0,False,Lasso,Speed_Mid_a
5,conn_posterior_left_temporal_delta,0.0,False,Lasso,Speed_Mid_a
5,global_delta,0.0,False,Lasso,Speed_Mid_a
5,frontal_theta,0.0,False,Lasso,Speed_Mid_a
5,posterior_beta,0.0,False,Lasso,Speed_Mid_a
5,global_theta,0.0,False,Lasso,Speed_Mid_a
5,prefrontal_theta,0.0,False,Lasso,Speed_Mid_a
5,global_beta,0.0,False,Lasso,Speed_Mid_a
6,right_temporal_sample_entropy,0.0,False,Lasso,Speed_Mid_a
6,asym_delta_peak_pw,-0.038727221804122365,True,Lasso,Speed_Mid_a
6,left_temporal_aperiodic_exponent,0.0,False,Lasso,Speed_Mid_a
6,conn_central_prefrontal_alpha,-0.06434231043238395,True,Lasso,Speed_Mid_a
6,right_temporal_aperiodic_exponent,-0.024925938546426756,True,Lasso,Speed_Mid_a
6,occipital_delta_peak_cf,-0.057050130125292406,True,Lasso,Speed_Mid_a
6,conn_posterior_left_temporal_delta,0.019166600923480492,True,Lasso,Speed_Mid_a
6,prefrontal_theta,0.03827444547353076,True,Lasso,Speed_Mid_a
6,frontal_theta,0.0,False,Lasso,Speed_Mid_a
6,global_theta,0.06545400966827836,True,Lasso,Speed_Mid_a
6,frontal_theta_peak_pw,0.04130598877655316,True,Lasso,Speed_Mid_a
6,left_temporal_sample_entropy,0.05112338069704817,True,Lasso,Speed_Mid_a
6,left_temporal_beta_peak_cf,0.0801392102868913,True,Lasso,Speed_Mid_a
6,posterior_beta,0.04883299120920701,True,Lasso,Speed_Mid_a
6,global_beta,0.0,False,Lasso,Speed_Mid_a
7,global_theta,0.05348197263628985,True,Lasso,Speed_Mid_a
7,lr_alpha_wpli,-0.01696552840785525,True,Lasso,Speed_Mid_a
7,occipital_delta_peak_cf,-0.051084636045384595,True,Lasso,Speed_Mid_a
7,prefrontal_theta,0.04121761273757993,True,Lasso,Speed_Mid_a
7,occipital_delta_peak_pw,0.02831738340545481,True,Lasso,Speed_Mid_a
7,right_temporal_aperiodic_exponent,-0.044071126919635106,True,Lasso,Speed_Mid_a
7,conn_central_prefrontal_alpha,-0.039694971134690865,True,Lasso,Speed_Mid_a
7,fp_alpha_coh,-0.02787526845378996,True,Lasso,Speed_Mid_a
7,frontal_beta_peak_bw,-0.02579709643987374,True,Lasso,Speed_Mid_a
7,left_temporal_sample_entropy,0.02696664956307637,True,Lasso,Speed_Mid_a
7,conn_posterior_left_temporal_delta,0.029442350198092326,True,Lasso,Speed_Mid_a
7,posterior_beta,0.0191767189493055,True,Lasso,Speed_Mid_a
7,global_beta,0.005652865232140453,True,Lasso,Speed_Mid_a
7,frontal_alpha_peak_bw,0.06650049545591101,True,Lasso,Speed_Mid_a
7,left_temporal_beta_peak_cf,0.0785741230961779,True,Lasso,Speed_Mid_a
8,prefrontal_beta_peak_pw,-0.07554446549811374,True,Lasso,Speed_Mid_a
8,left_temporal_beta_peak_cf,0.056082872217279915,True,Lasso,Speed_Mid_a
8,frontal_alpha_peak_cf,-0.04502162372639716,True,Lasso,Speed_Mid_a
8,central_alpha_peak_bw,0.02896005175218444,True,Lasso,Speed_Mid_a
8,occipital_delta_peak_pw,0.040815048591745236,True,Lasso,Speed_Mid_a
8,frontal_alpha_peak_bw,0.025209835372379415,True,Lasso,Speed_Mid_a
8,frontal_theta,0.0,False,Lasso,Speed_Mid_a
8,occipital_delta_peak_cf,-0.04950232302066826,True,Lasso,Speed_Mid_a
8,fp_alpha_coh,-0.04284461959845023,True,Lasso,Speed_Mid_a
8,conn_central_prefrontal_alpha,-0.05094972921070706,True,Lasso,Speed_Mid_a
8,posterior_beta,0.0,False,Lasso,Speed_Mid_a
8,prefrontal_theta,0.031643727120372056,True,Lasso,Speed_Mid_a
8,global_theta,0.00992288732941848,True,Lasso,Speed_Mid_a
8,global_delta,0.00013285745894445168,True,Lasso,Speed_Mid_a
8,global_beta,0.09806736349674175,True,Lasso,Speed_Mid_a
9,global_delta,0.0,False,Lasso,Speed_Mid_a
9,conn_central_prefrontal_alpha,-0.035301241592618215,True,Lasso,Speed_Mid_a
9,global_theta,0.03860226118172715,True,Lasso,Speed_Mid_a
9,prefrontal_alpha_peak_cf,-0.002753220770602107,True,Lasso,Speed_Mid_a
9,posterior_beta_peak_cf,0.03640665475067167,True,Lasso,Speed_Mid_a
9,central_delta_peak_pw,0.03077772380203653,True,Lasso,Speed_Mid_a
9,conn_left_temporal_right_temporal_beta,0.00651805902959332,True,Lasso,Speed_Mid_a
9,conn_central_prefrontal_beta,0.019181458208751494,True,Lasso,Speed_Mid_a
9,frontal_alpha_peak_bw,0.043541794823174634,True,Lasso,Speed_Mid_a
9,posterior_beta,0.00631569428141196,True,Lasso,Speed_Mid_a
9,frontal_alpha_peak_cf,-0.04046893893423088,True,Lasso,Speed_Mid_a
9,left_temporal_beta_peak_cf,0.03351864739157149,True,Lasso,Speed_Mid_a
9,occipital_delta_peak_pw,0.04462565017045391,True,Lasso,Speed_Mid_a
9,occipital_delta_peak_cf,-0.04345822682874401,True,Lasso,Speed_Mid_a
9,global_beta,0.056907322717940245,True,Lasso,Speed_Mid_a
0,conn_left_temporal_right_temporal_theta,-0.05961263652891393,True,ElasticNet,Speed_Mid_a
0,conn_posterior_left_temporal_delta,0.04745672728135671,True,ElasticNet,Speed_Mid_a
0,prefrontal_alpha_peak_cf,-0.004602947443282424,True,ElasticNet,Speed_Mid_a
0,left_temporal_sample_entropy,0.043092118398681004,True,ElasticNet,Speed_Mid_a
0,posterior_beta_peak_bw,0.036719721621906426,True,ElasticNet,Speed_Mid_a
0,occipital_delta_peak_cf,-0.050103267435091234,True,ElasticNet,Speed_Mid_a
0,global_delta,0.020202981604897162,True,ElasticNet,Speed_Mid_a
0,conn_central_prefrontal_alpha,-0.05159714832531494,True,ElasticNet,Speed_Mid_a
0,frontal_alpha_peak_cf,-0.03657454176162916,True,ElasticNet,Speed_Mid_a
0,left_temporal_beta_peak_cf,0.05971413674421618,True,ElasticNet,Speed_Mid_a
0,frontal_theta,0.0,False,ElasticNet,Speed_Mid_a
0,prefrontal_theta,0.03347839874962455,True,ElasticNet,Speed_Mid_a
0,global_theta,0.030125212239655065,True,ElasticNet,Speed_Mid_a
0,posterior_beta,0.027674715350194598,True,ElasticNet,Speed_Mid_a
0,global_beta,0.0227906439000997,True,ElasticNet,Speed_Mid_a
1,occipital_delta_peak_cf,-0.042626990554214636,True,ElasticNet,Speed_Mid_a
1,conn_left_temporal_right_temporal_alpha,-0.01711976939971208,True,ElasticNet,Speed_Mid_a
1,prefrontal_alpha_peak_cf,-0.0,False,ElasticNet,Speed_Mid_a
1,lr_alpha_wpli,-0.03670794827295204,True,ElasticNet,Speed_Mid_a
1,global_theta,0.004118057368509851,True,ElasticNet,Speed_Mid_a
1,frontal_theta,0.005634147919428024,True,ElasticNet,Speed_Mid_a
1,fp_alpha_coh,-0.025848004076686106,True,ElasticNet,Speed_Mid_a
1,left_temporal_sample_entropy,0.05337138366032643,True,ElasticNet,Speed_Mid_a
1,conn_posterior_left_temporal_delta,0.03660889993289824,True,ElasticNet,Speed_Mid_a
1,posterior_beta,0.0108915706970577,True,ElasticNet,Speed_Mid_a
1,prefrontal_theta,0.03533652352448592,True,ElasticNet,Speed_Mid_a
1,global_delta,0.03823155152451977,True,ElasticNet,Speed_Mid_a
1,conn_central_prefrontal_alpha,-0.03354311642711207,True,ElasticNet,Speed_Mid_a
1,frontal_alpha_peak_cf,-0.061413810586701395,True,ElasticNet,Speed_Mid_a
1,global_beta,0.03237238467488782,True,ElasticNet,Speed_Mid_a
2,fp_alpha_coh,-0.039156321864155706,True,ElasticNet,Speed_Mid_a
2,frontal_beta_peak_bw,-0.04144695874463833,True,ElasticNet,Speed_Mid_a
2,prefrontal_alpha_peak_cf,-0.03612117104175048,True,ElasticNet,Speed_Mid_a
2,frontal_theta,0.015751459650175166,True,ElasticNet,Speed_Mid_a
2,global_theta,0.014739887486456028,True,ElasticNet,Speed_Mid_a
2,left_temporal_sample_entropy,0.004852677420865529,True,ElasticNet,Speed_Mid_a
2,conn_central_prefrontal_alpha,-0.022626905810468733,True,ElasticNet,Speed_Mid_a
2,right_temporal_aperiodic_exponent,-0.028903095213491714,True,ElasticNet,Speed_Mid_a
2,prefrontal_theta,0.012428179796845256,True,ElasticNet,Speed_Mid_a
2,occipital_delta_peak_cf,-0.04330694782005281,True,ElasticNet,Speed_Mid_a
2,lr_alpha_wpli,-0.04135602942030467,True,ElasticNet,Speed_Mid_a
2,global_delta,0.02607873843309702,True,ElasticNet,Speed_Mid_a
2,conn_posterior_left_temporal_delta,0.045955746524909774,True,ElasticNet,Speed_Mid_a
2,posterior_beta,0.010491555917911743,True,ElasticNet,Speed_Mid_a
2,global_beta,0.03417942716410326,True,ElasticNet,Speed_Mid_a
3,left_temporal_sample_entropy,0.029522082112476648,True,ElasticNet,Speed_Mid_a
3,global_theta,0.02063949958269653,True,ElasticNet,Speed_Mid_a
3,frontal_theta,0.0,False,ElasticNet,Speed_Mid_a
3,occipital_delta_peak_cf,-0.061109395403686116,True,ElasticNet,Speed_Mid_a
3,global_delta,0.034028597632815454,True,ElasticNet,Speed_Mid_a
3,central_alpha_peak_bw,0.07540200875095203,True,ElasticNet,Speed_Mid_a
3,right_temporal_aperiodic_exponent,-0.04163754757897934,True,ElasticNet,Speed_Mid_a
3,fp_theta_wpli,-0.0,False,ElasticNet,Speed_Mid_a
3,conn_posterior_left_temporal_delta,0.025938615907986563,True,ElasticNet,Speed_Mid_a
3,conn_central_prefrontal_alpha,-0.06972861452469903,True,ElasticNet,Speed_Mid_a
3,prefrontal_theta,0.04410817814915745,True,ElasticNet,Speed_Mid_a
3,conn_posterior_left_temporal_theta,0.04109522828270755,True,ElasticNet,Speed_Mid_a
3,posterior_beta,0.0061400714733737234,True,ElasticNet,Speed_Mid_a
3,left_temporal_beta_peak_cf,0.08025525036512009,True,ElasticNet,Speed_Mid_a
3,global_beta,0.014924022367652147,True,ElasticNet,Speed_Mid_a
4,prefrontal_theta,0.060217774830240614,True,ElasticNet,Speed_Mid_a
4,right_temporal_aperiodic_exponent,-0.024234646529986845,True,ElasticNet,Speed_Mid_a
4,conn_left_temporal_right_temporal_delta,-0.029166535156534223,True,ElasticNet,Speed_Mid_a
4,prefrontal_alpha_peak_cf,-0.0,False,ElasticNet,Speed_Mid_a
4,central_theta_peak_pw,-0.036513782647009996,True,ElasticNet,Speed_Mid_a
4,posterior_beta,0.001312162799792285,True,ElasticNet,Speed_Mid_a
4,lr_alpha_wpli,-0.05602042762604954,True,ElasticNet,Speed_Mid_a
4,conn_left_temporal_right_temporal_theta,-0.043412009777614585,True,ElasticNet,Speed_Mid_a
4,conn_central_prefrontal_alpha,-0.04492442251551293,True,ElasticNet,Speed_Mid_a
4,global_delta,0.008061772308023945,True,ElasticNet,Speed_Mid_a
4,occipital_delta_peak_pw,0.05002823563690965,True,ElasticNet,Speed_Mid_a
4,occipital_delta_peak_cf,-0.05669093285142277,True,ElasticNet,Speed_Mid_a
4,left_temporal_beta_peak_cf,0.06553158067450071,True,ElasticNet,Speed_Mid_a
4,frontal_alpha_peak_cf,-0.04909745262644246,True,ElasticNet,Speed_Mid_a
4,global_beta,0.05101550256006094,True,ElasticNet,Speed_Mid_a
5,prefrontal_alpha_peak_bw,0.0,False,ElasticNet,Speed_Mid_a
5,occipital_delta_peak_pw,0.0,False,ElasticNet,Speed_Mid_a
5,right_temporal_aperiodic_exponent,-0.0,False,ElasticNet,Speed_Mid_a
5,frontal_theta_peak_pw,0.0,False,ElasticNet,Speed_Mid_a
5,frontal_alpha_peak_cf,-0.0,False,ElasticNet,Speed_Mid_a
5,occipital_delta_peak_cf,-0.0,False,ElasticNet,Speed_Mid_a
5,left_temporal_beta_peak_cf,0.0,False,ElasticNet,Speed_Mid_a
5,prefrontal_alpha_peak_cf,-0.0,False,ElasticNet,Speed_Mid_a
5,conn_posterior_left_temporal_delta,0.0,False,ElasticNet,Speed_Mid_a
5,global_delta,0.0,False,ElasticNet,Speed_Mid_a
5,frontal_theta,0.0,False,ElasticNet,Speed_Mid_a
5,posterior_beta,0.0,False,ElasticNet,Speed_Mid_a
5,global_theta,0.0,False,ElasticNet,Speed_Mid_a
5,prefrontal_theta,0.0,False,ElasticNet,Speed_Mid_a
5,global_beta,0.0,False,ElasticNet,Speed_Mid_a
6,right_temporal_sample_entropy,0.0036366072078436477,True,ElasticNet,Speed_Mid_a
6,asym_delta_peak_pw,-0.03786576558567397,True,ElasticNet,Speed_Mid_a
6,left_temporal_aperiodic_exponent,0.0,False,ElasticNet,Speed_Mid_a
6,conn_central_prefrontal_alpha,-0.061945407203963,True,ElasticNet,Speed_Mid_a
6,right_temporal_aperiodic_exponent,-0.023236855124633866,True,ElasticNet,Speed_Mid_a
6,occipital_delta_peak_cf,-0.05570741899672259,True,ElasticNet,Speed_Mid_a
6,conn_posterior_left_temporal_delta,0.020840299679820498,True,ElasticNet,Speed_Mid_a
6,prefrontal_theta,0.03682917969223609,True,ElasticNet,Speed_Mid_a
6,frontal_theta,0.007269661250992466,True,ElasticNet,Speed_Mid_a
6,global_theta,0.0548831450401591,True,ElasticNet,Speed_Mid_a
6,frontal_theta_peak_pw,0.04127440472213318,True,ElasticNet,Speed_Mid_a
6,left_temporal_sample_entropy,0.04560663909778353,True,ElasticNet,Speed_Mid_a
6,left_temporal_beta_peak_cf,0.07802699666115938,True,ElasticNet,Speed_Mid_a
6,posterior_beta,0.04324762031193188,True,ElasticNet,Speed_Mid_a
6,global_beta,0.008017958352999826,True,ElasticNet,Speed_Mid_a
7,global_theta,0.04476124999364176,True,ElasticNet,Speed_Mid_a
7,lr_alpha_wpli,-0.018003607380558978,True,ElasticNet,Speed_Mid_a
7,occipital_delta_peak_cf,-0.0456823996995548,True,ElasticNet,Speed_Mid_a
7,prefrontal_theta,0.03925748305876647,True,ElasticNet,Speed_Mid_a
7,occipital_delta_peak_pw,0.02753890225885773,True,ElasticNet,Speed_Mid_a
7,right_temporal_aperiodic_exponent,-0.03761893549131086,True,ElasticNet,Speed_Mid_a
7,conn_central_prefrontal_alpha,-0.035785985972709634,True,ElasticNet,Speed_Mid_a
7,fp_alpha_coh,-0.026823224052649725,True,ElasticNet,Speed_Mid_a
7,frontal_beta_peak_bw,-0.02608393496256183,True,ElasticNet,Speed_Mid_a
7,left_temporal_sample_entropy,0.02406808672779828,True,ElasticNet,Speed_Mid_a
7,conn_posterior_left_temporal_delta,0.028282731370038103,True,ElasticNet,Speed_Mid_a
7,posterior_beta,0.0163135446146316,True,ElasticNet,Speed_Mid_a
7,global_beta,0.013177851341133324,True,ElasticNet,Speed_Mid_a
7,frontal_alpha_peak_bw,0.06065308134240137,True,ElasticNet,Speed_Mid_a
7,left_temporal_beta_peak_cf,0.07236991064028904,True,ElasticNet,Speed_Mid_a
8,prefrontal_beta_peak_pw,-0.06133907329356301,True,ElasticNet,Speed_Mid_a
8,left_temporal_beta_peak_cf,0.04860587155117865,True,ElasticNet,Speed_Mid_a
8,frontal_alpha_peak_cf,-0.03726126484872939,True,ElasticNet,Speed_Mid_a
8,central_alpha_peak_bw,0.02548101675786403,True,ElasticNet,Speed_Mid_a
8,occipital_delta_peak_pw,0.0358617322380579,True,ElasticNet,Speed_Mid_a
8,frontal_alpha_peak_bw,0.022347917614208367,True,ElasticNet,Speed_Mid_a
8,frontal_theta,0.0,False,ElasticNet,Speed_Mid_a
8,occipital_delta_peak_cf,-0.044441306360504924,True,ElasticNet,Speed_Mid_a
8,fp_alpha_coh,-0.03711454632507967,True,ElasticNet,Speed_Mid_a
8,conn_central_prefrontal_alpha,-0.04549758189793042,True,ElasticNet,Speed_Mid_a
8,posterior_beta,0.006671675129924923,True,ElasticNet,Speed_Mid_a
8,prefrontal_theta,0.023966361000971142,True,ElasticNet,Speed_Mid_a
8,global_theta,0.014990634240993428,True,ElasticNet,Speed_Mid_a
8,global_delta,0.0059393251689052445,True,ElasticNet,Speed_Mid_a
8,global_beta,0.07570255314695812,True,ElasticNet,Speed_Mid_a
9,global_delta,0.0,False,ElasticNet,Speed_Mid_a
9,conn_central_prefrontal_alpha,-0.03225943081047934,True,ElasticNet,Speed_Mid_a
9,global_theta,0.03333213831740593,True,ElasticNet,Speed_Mid_a
9,prefrontal_alpha_peak_cf,-0.007746832548212836,True,ElasticNet,Speed_Mid_a
9,posterior_beta_peak_cf,0.03302960007140083,True,ElasticNet,Speed_Mid_a
9,central_delta_peak_pw,0.029317819884726152,True,ElasticNet,Speed_Mid_a
9,conn_left_temporal_right_temporal_beta,0.008897304558465845,True,ElasticNet,Speed_Mid_a
9,conn_central_prefrontal_beta,0.016520456379651317,True,ElasticNet,Speed_Mid_a
9,frontal_alpha_peak_bw,0.039019052579574005,True,ElasticNet,Speed_Mid_a
9,posterior_beta,0.015243368152247215,True,ElasticNet,Speed_Mid_a
9,frontal_alpha_peak_cf,-0.034853317199833034,True,ElasticNet,Speed_Mid_a
9,left_temporal_beta_peak_cf,0.03114649621097088,True,ElasticNet,Speed_Mid_a
9,occipital_delta_peak_pw,0.04056069092862112,True,ElasticNet,Speed_Mid_a
9,occipital_delta_peak_cf,-0.0391179256766917,True,ElasticNet,Speed_Mid_a
9,global_beta,0.04463587652360495,True,ElasticNet,Speed_Mid_a
0,posterior_alpha_peak_bw,0.03919298113752173,True,Ridge,Speed_Mid_v
0,frontal_sample_entropy,-0.011300988143144836,True,Ridge,Speed_Mid_v
0,right_temporal_alpha_peak_bw,0.02988192969696492,True,Ridge,Speed_Mid_v
0,asym_aperiodic_offset,0.040273893582512266,True,Ridge,Speed_Mid_v
0,frontal_theta_beta_ratio,0.019016396198992987,True,Ridge,Speed_Mid_v
0,left_temporal_aperiodic_exponent,0.014245024372340313,True,Ridge,Speed_Mid_v
0,conn_left_temporal_right_temporal_delta,0.06255232240010782,True,Ridge,Speed_Mid_v
0,posterior_sample_entropy,-0.014642601309368274,True,Ridge,Speed_Mid_v
0,posterior_aperiodic_exponent,0.023224527072094877,True,Ridge,Speed_Mid_v
0,left_temporal_sample_entropy,-0.023523618755573864,True,Ridge,Speed_Mid_v
0,right_temporal_aperiodic_offset,0.01767398403300573,True,Ridge,Speed_Mid_v
0,central_sample_entropy,-0.024459904584263815,True,Ridge,Speed_Mid_v
0,posterior_aperiodic_offset,0.03689864165529624,True,Ridge,Speed_Mid_v
0,right_temporal_aperiodic_exponent,0.03794573402598308,True,Ridge,Speed_Mid_v
0,right_temporal_sample_entropy,-0.038805813727122135,True,Ridge,Speed_Mid_v
1,central_aperiodic_offset,0.004966805955599236,True,Ridge,Speed_Mid_v
1,right_temporal_perm_entropy,-0.014530037897654483,True,Ridge,Speed_Mid_v
1,frontal_sample_entropy,-0.012237796940897648,True,Ridge,Speed_Mid_v
1,left_temporal_aperiodic_exponent,0.008050498392530735,True,Ridge,Speed_Mid_v
1,conn_left_temporal_right_temporal_delta,0.0642487015135153,True,Ridge,Speed_Mid_v
1,central_aperiodic_exponent,0.004851150999879708,True,Ridge,Speed_Mid_v
1,central_perm_entropy,-0.027641246633128377,True,Ridge,Speed_Mid_v
1,posterior_sample_entropy,-0.017314273264852048,True,Ridge,Speed_Mid_v
1,posterior_aperiodic_exponent,0.02116458415254471,True,Ridge,Speed_Mid_v
1,right_temporal_aperiodic_offset,0.016234215079546806,True,Ridge,Speed_Mid_v
1,left_temporal_sample_entropy,-0.020850973293392843,True,Ridge,Speed_Mid_v
1,central_sample_entropy,-0.020799779523165782,True,Ridge,Speed_Mid_v
1,right_temporal_aperiodic_exponent,0.034572815189259885,True,Ridge,Speed_Mid_v
1,posterior_aperiodic_offset,0.03998391168759451,True,Ridge,Speed_Mid_v
1,right_temporal_sample_entropy,-0.030973254306051898,True,Ridge,Speed_Mid_v
2,central_theta_peak_pw,0.039282890629639355,True,Ridge,Speed_Mid_v
2,left_temporal_delta_peak_cf,-0.050496740395293005,True,Ridge,Speed_Mid_v
2,occipital_sample_entropy,-0.0021458357998488313,True,Ridge,Speed_Mid_v
2,asym_aperiodic_offset,0.043365478606073454,True,Ridge,Speed_Mid_v
2,left_temporal_delta_peak_bw,-0.0474821286438977,True,Ridge,Speed_Mid_v
2,left_temporal_aperiodic_exponent,0.009835265529835532,True,Ridge,Speed_Mid_v
2,conn_left_temporal_right_temporal_delta,0.07116732862381923,True,Ridge,Speed_Mid_v
2,posterior_sample_entropy,-0.01301253373028432,True,Ridge,Speed_Mid_v
2,right_temporal_aperiodic_offset,-0.0028821383540853,True,Ridge,Speed_Mid_v
2,posterior_aperiodic_offset,0.03295751699193782,True,Ridge,Speed_Mid_v
2,central_sample_entropy,-0.01958661020302858,True,Ridge,Speed_Mid_v
2,posterior_aperiodic_exponent,0.03590418260838344,True,Ridge,Speed_Mid_v
2,left_temporal_sample_entropy,-0.02860220955972994,True,Ridge,Speed_Mid_v
2,right_temporal_sample_entropy,-0.03104644115277383,True,Ridge,Speed_Mid_v
2,right_temporal_aperiodic_exponent,0.035812254714118696,True,Ridge,Speed_Mid_v
3,frontal_theta_beta_ratio,0.02018209124022037,True,Ridge,Speed_Mid_v
3,asym_aperiodic_offset,0.054922766427665755,True,Ridge,Speed_Mid_v
3,central_aperiodic_exponent,-0.0080080952626205,True,Ridge,Speed_Mid_v
3,central_perm_entropy,-0.029369606650935205,True,Ridge,Speed_Mid_v
3,left_temporal_aperiodic_exponent,0.01163680831244335,True,Ridge,Speed_Mid_v
3,conn_left_temporal_right_temporal_delta,0.08547559968548024,True,Ridge,Speed_Mid_v
3,posterior_sample_entropy,-0.012950152154393588,True,Ridge,Speed_Mid_v
3,left_temporal_sample_entropy,-0.02344248284462543,True,Ridge,Speed_Mid_v
3,right_temporal_aperiodic_offset,0.0008635684514438597,True,Ridge,Speed_Mid_v
3,left_temporal_alpha_peak_bw,0.08254002759247972,True,Ridge,Speed_Mid_v
3,posterior_aperiodic_offset,0.04269921151122345,True,Ridge,Speed_Mid_v
3,central_sample_entropy,-0.021392345294047488,True,Ridge,Speed_Mid_v
3,posterior_aperiodic_exponent,0.037542090226522266,True,Ridge,Speed_Mid_v
3,right_temporal_sample_entropy,-0.038312710491011794,True,Ridge,Speed_Mid_v
3,right_temporal_aperiodic_exponent,0.04895412008821711,True,Ridge,Speed_Mid_v
4,asym_aperiodic_offset,0.08237606357094714,True,Ridge,Speed_Mid_v
4,left_temporal_delta_peak_cf,-0.09889865398136877,True,Ridge,Speed_Mid_v
4,lr_alpha_wpli,0.11396655040065407,True,Ridge,Speed_Mid_v
4,posterior_aperiodic_offset,0.0452860244603537,True,Ridge,Speed_Mid_v
4,posterior_aperiodic_exponent,0.024745155792487795,True,Ridge,Speed_Mid_v
4,central_perm_entropy,-0.008369535026703689,True,Ridge,Speed_Mid_v
